customernumber;date;salutation;title;domain;datecreated;newsletter;model;paymenttype;deliverytype;invoicepostcode;delivpostcode;voucher;advertisingdatacode;case;numberitems;gift;entry;points;shippingcosts;deliverydatepromised;deliverydatereal;weight;remi;cancel;used;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9;w10;target90
2647;2008-09-30;1;0;12;2008-09-30;0;1;2;0;59;;0;;4;1;0;0;0;0;2008-10-02;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
25863;2008-10-11;1;0;4;2008-10-11;0;2;0;0;44;;0;;4;2;0;1;0;0;2008-10-14;2008-10-11;119;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
19902;2008-04-30;1;0;8;2008-04-30;0;1;2;0;95;;0;;3;1;0;0;0;0;2008-05-14;2008-05-13;472;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
283;2008-05-21;1;0;12;2008-05-21;0;1;0;0;46;;0;;2;1;0;0;0;0;2008-05-22;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
48963;2008-11-23;0;0;6;2008-08-20;1;3;1;1;42;;0;;4;1;0;1;0;0;2008-11-25;2008-11-24;114;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
17334;2008-12-02;1;0;12;2008-12-02;0;2;0;0;45;;0;;4;2;0;1;0;0;2008-12-03;2008-12-02;965;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
53417;2008-09-30;0;0;1;2008-09-30;0;1;0;0;14;;0;AD;4;4;0;0;0;0;2008-10-01;2008-09-30;1288;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0
9294;2008-08-20;2;0;12;2008-08-20;0;3;0;0;65;;0;;5;1;0;1;0;0;2008-08-22;2008-08-21;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
3998;2008-10-15;0;0;4;2008-10-08;0;2;0;0;44;40;1;;1;3;0;1;0;0;2008-10-17;2008-10-16;1463;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1
45795;2008-06-04;0;0;11;2008-06-04;0;1;1;1;41;;0;;2;2;0;0;0;0;2008-06-06;2008-06-06;350;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1
60920;2008-07-26;0;0;9;2008-07-26;1;1;0;0;69;;0;;1;1;0;0;0;1;2008-07-29;2008-07-28;416;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
23679;2008-05-26;0;0;4;2008-05-26;0;3;0;0;31;;0;;4;1;0;1;0;0;2008-05-28;2008-05-27;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
16514;2008-12-12;0;0;4;2008-12-12;0;1;0;0;26;;0;AB;2;1;0;0;0;1;2009-12-15;0000-00-00;303;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
49313;2008-08-06;1;0;10;2008-08-06;1;2;2;0;41;40;0;;5;3;0;1;0;0;2009-08-10;2008-09-29;965;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0
18529;2008-11-29;1;0;12;2008-11-29;0;1;2;0;70;;0;;3;1;0;0;0;0;2008-12-02;2008-11-29;557;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
55373;2008-12-26;0;0;4;2008-12-26;0;2;0;0;51;;1;;1;4;0;1;0;0;2009-01-08;2009-01-06;857;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
42060;2008-10-01;0;0;9;2008-10-01;1;2;1;1;40;;0;;2;1;0;1;0;0;2008-10-02;2008-10-02;258;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
40092;2008-04-24;1;0;4;2008-04-24;0;1;2;0;03;28;0;BQ;2;1;1;0;0;1;2008-05-08;2008-05-08;273;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
34659;2008-12-01;0;0;9;2008-12-01;0;1;0;0;59;;0;BQ;2;2;0;0;0;0;2008-12-03;0000-00-00;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
56564;2008-12-11;0;0;4;2008-12-11;0;1;0;0;07;;0;;3;1;0;0;0;0;2008-12-12;2008-12-12;862;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
56328;2008-12-13;1;0;6;2008-12-13;0;1;1;1;21;;0;;2;1;0;0;0;0;2008-12-16;2008-12-15;700;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
4716;2008-12-25;0;0;12;2008-12-25;0;1;2;0;74;;0;;3;1;0;0;0;0;2008-12-29;2008-12-27;295;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
11496;2008-12-17;1;0;9;2008-12-17;0;1;3;0;38;;0;;4;2;0;0;0;0;2008-12-19;2008-12-18;234;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
58914;2008-06-26;0;0;9;2008-06-26;0;3;1;1;47;;0;;4;2;0;1;0;0;2008-06-27;2008-06-26;943;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
24563;2008-12-04;0;0;12;2008-12-04;0;1;2;0;49;;0;;2;1;0;0;0;1;2008-12-08;2008-12-05;428;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
44276;2008-06-24;0;0;4;2008-06-24;0;1;0;0;13;;0;;3;7;0;0;0;0;2008-08-08;2008-09-13;934;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0
54101;2008-11-14;1;0;4;2008-11-14;1;1;0;0;76;;0;CA;2;1;0;0;0;1;2008-11-17;2008-11-14;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1
58488;2008-08-04;0;0;8;2008-08-04;0;1;1;1;49;;0;;4;3;0;0;0;0;2008-08-06;2008-08-05;232;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0
31256;2008-06-11;1;0;4;2008-06-11;0;3;1;1;28;;0;;4;2;0;1;0;0;2008-06-13;2008-06-12;1281;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
32882;2008-09-21;0;0;9;2008-09-21;1;3;0;0;25;;0;;4;2;0;1;0;0;2008-10-07;2008-09-24;1485;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1
17805;2008-04-02;1;0;0;2008-04-02;1;1;0;0;66;;0;;5;3;0;0;0;0;2008-05-02;2008-04-02;1725;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1
42076;2008-10-26;0;0;4;2008-10-26;0;2;3;0;44;44;1;;1;4;0;1;0;0;2008-10-28;2008-10-27;1388;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
11436;2008-08-04;2;0;4;2008-08-04;0;3;3;0;80;;0;;4;1;0;1;0;0;2008-08-19;2008-09-20;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
29191;2008-07-15;1;0;9;2008-07-15;0;1;0;0;55;;0;;4;2;0;0;0;0;2008-07-29;2008-07-16;1019;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
48009;2008-06-02;2;0;12;2008-06-02;0;1;0;0;04;;0;;5;1;0;0;0;0;2008-07-01;2008-06-03;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
47625;2008-11-30;0;0;4;2008-11-30;0;3;1;1;30;;0;;2;1;0;1;0;0;2008-12-02;2008-12-01;624;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
7318;2008-07-12;1;0;4;2008-07-12;0;3;3;0;30;;0;;3;1;0;1;0;0;2008-07-15;0000-00-00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
52510;2008-07-29;1;0;4;2008-07-29;0;2;2;0;45;;0;;4;1;0;1;0;0;2008-07-31;2008-07-30;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
63914;2008-12-21;1;0;9;2008-12-21;0;1;2;0;49;;0;CA;3;2;0;0;0;0;2008-12-23;2008-12-23;610;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
5915;2008-12-01;0;0;12;2008-12-01;0;3;0;0;17;;0;;4;1;0;1;0;0;2008-12-03;2008-12-02;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
48284;2008-12-15;0;0;8;2008-12-15;0;3;0;0;73;;0;;1;1;0;1;0;1;2008-12-17;2008-12-16;528;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
3193;2008-09-23;0;0;9;2008-09-23;0;3;1;1;18;;0;;4;2;0;1;0;0;2008-09-25;2008-09-24;598;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
61992;2008-05-05;0;0;9;2008-05-05;1;1;0;0;14;;0;;5;1;0;0;0;0;2008-05-06;2008-05-05;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
61240;2008-06-30;1;0;9;2008-06-30;0;3;1;1;76;;0;;5;4;0;1;0;0;2008-07-02;2008-07-02;1801;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0
63699;2008-09-21;0;0;4;2008-09-21;0;1;0;0;15;;0;;2;2;0;0;0;1;2008-09-23;2008-09-22;160;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
38221;2008-12-11;0;0;1;2008-12-11;0;3;0;0;99;;0;;4;1;0;1;0;0;2008-12-15;2008-12-12;636;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1368;2008-06-28;0;0;10;2008-06-28;0;1;3;0;71;;0;AB;2;3;0;0;0;0;2008-07-01;0000-00-00;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
9031;2008-12-07;0;0;9;2008-12-07;0;3;0;0;95;;0;;4;3;0;1;0;0;2008-12-09;2008-12-07;667;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1
14199;2008-11-25;1;0;9;2008-11-25;0;1;2;0;12;;0;;4;3;0;0;0;0;2008-11-27;2008-12-02;441;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
28848;2008-12-22;0;0;9;2008-12-22;1;3;1;1;23;;0;;1;1;0;1;0;0;2008-12-23;2008-12-22;548;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
33559;2008-09-06;1;0;12;2008-09-06;0;1;0;0;35;;1;;1;1;0;0;0;0;2008-09-09;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
16034;2008-12-14;0;0;4;2008-12-14;0;2;2;0;78;;0;;3;1;0;1;0;0;2008-12-16;2008-12-16;946;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
61273;2008-06-18;1;0;2;2008-06-18;0;1;0;0;34;;0;;3;1;0;0;0;0;2008-06-20;2008-06-19;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
38102;2008-05-19;1;0;9;2008-05-14;0;3;0;0;48;;0;;4;2;0;1;0;0;2008-05-20;2008-05-20;1272;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1
13769;2008-11-28;1;0;9;2008-11-28;0;2;1;1;46;;0;;2;3;0;1;0;0;2008-12-12;2008-12-07;649;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0
65647;2008-08-12;1;0;12;2008-08-12;0;1;2;0;52;;0;;4;3;0;0;0;0;2008-08-26;2008-08-21;868;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
43735;2008-05-06;0;0;4;2008-05-05;0;1;2;0;92;;0;BQ;5;16;0;0;0;0;2009-05-08;2008-07-26;5692;0;1;0;7;0;0;0;0;0;0;0;0;2;6;0
18692;2008-05-22;2;0;8;2008-05-22;0;1;0;0;26;26;0;BQ;5;8;0;0;0;0;2008-05-23;2008-05-23;2309;0;0;0;3;0;4;0;1;0;0;0;0;0;0;0
38157;2008-10-14;1;0;8;2008-10-14;0;1;0;0;58;;0;;5;1;0;0;0;0;2008-10-16;2008-11-07;220;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
57868;2008-08-17;1;0;9;2008-08-10;0;2;0;0;44;;0;;1;1;0;1;0;0;2008-08-19;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
8893;2008-06-13;2;0;9;2008-06-13;0;1;2;0;66;;0;;3;2;0;0;0;0;2008-06-17;2008-06-14;895;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
64826;2008-05-22;1;0;8;2008-05-21;1;1;3;0;81;;0;BQ;4;3;0;0;0;0;2008-05-23;0000-00-00;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
13223;2008-07-27;0;0;9;2008-07-27;0;1;0;0;87;;0;;3;1;0;0;0;1;2008-07-29;2008-07-28;723;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
37877;2008-08-06;0;0;4;2008-08-06;0;3;1;1;55;;0;;2;1;0;1;0;0;2008-08-08;2008-08-08;538;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
47753;2008-12-25;1;0;12;2008-12-25;0;2;2;0;18;;1;;1;4;0;1;0;0;2009-01-07;2009-01-08;533;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0
21940;2008-05-03;0;0;8;2008-05-03;0;3;0;0;17;;0;;3;1;0;1;0;0;2008-05-06;2008-05-05;544;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
52831;2008-06-17;2;0;4;2008-06-17;0;3;1;1;99;;0;;1;1;0;1;0;0;2008-06-18;2008-06-17;109;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
61765;2008-04-24;2;0;12;2008-04-24;1;3;0;0;90;;0;;5;4;0;1;0;0;2008-04-25;2008-04-24;2120;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0
42709;2008-09-10;0;0;12;2008-09-10;0;1;3;0;52;;0;;4;4;0;0;0;0;2009-09-15;2008-09-15;1039;0;0;0;0;1;2;0;1;0;0;0;0;0;0;0
65590;2008-12-07;0;0;8;2008-12-07;0;2;0;0;59;;1;;1;3;0;1;0;0;2008-12-09;2008-12-08;1134;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
57097;2008-08-03;0;0;9;2008-08-03;0;3;1;1;18;;0;;2;1;0;1;0;0;2008-08-05;2008-08-04;740;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
53443;2008-04-03;0;0;2;2008-04-03;0;1;0;0;49;;0;;2;1;0;0;0;1;2008-04-04;2008-04-03;646;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
13026;2008-12-16;0;0;12;2008-12-16;0;1;2;0;31;;0;;2;1;0;0;0;1;2009-01-30;2009-01-05;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
3546;2008-09-04;1;0;4;2008-09-04;0;1;1;1;24;;0;;2;3;0;0;0;0;2008-09-05;2008-09-04;352;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
11397;2008-08-27;1;0;4;2008-08-27;1;1;2;0;30;;0;BQ;2;2;0;0;0;0;2008-08-29;0000-00-00;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
9378;2008-05-03;1;1;9;2008-05-03;0;2;3;0;50;;1;;1;5;0;1;0;0;2008-05-06;2008-05-05;1579;0;0;0;3;0;0;0;0;0;0;0;0;2;0;0
46901;2008-12-16;0;0;9;2008-12-16;0;3;1;1;59;;0;;1;1;0;1;0;0;2008-12-18;2008-12-17;162;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
24188;2008-11-04;0;0;8;2008-11-04;1;3;0;0;49;;0;;4;3;0;1;0;0;2008-11-06;2008-11-05;1272;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1
43276;2008-04-10;0;0;9;2008-04-10;0;1;0;0;48;;1;CA;1;1;0;0;0;0;2008-04-14;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
31468;2008-12-02;0;0;9;2008-12-02;0;1;0;0;36;;0;;3;2;0;0;0;0;2008-12-04;2008-12-03;1231;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
20640;2008-08-05;0;0;2;2008-08-05;0;1;1;1;12;;0;;2;1;0;0;0;0;2008-08-06;2008-08-05;341;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2177;2008-09-01;0;0;8;2008-09-01;0;3;0;0;04;;0;;3;1;0;1;0;0;2008-10-17;2008-09-05;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1
7095;2008-07-28;0;0;12;2008-07-28;0;1;2;0;67;;0;;3;2;0;0;0;0;2008-07-30;2008-07-29;584;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
19783;2008-06-29;1;0;1;2008-06-29;0;1;3;0;30;;0;;1;1;0;0;0;1;2008-07-01;2008-06-30;357;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
5515;2008-07-26;0;0;12;2008-07-26;0;3;3;0;90;;0;;1;1;0;1;0;0;2008-07-29;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
45276;2008-06-17;2;0;8;2008-06-17;1;3;0;0;46;;0;AQ;4;2;0;0;0;0;2008-07-01;2008-06-17;824;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
7951;2008-09-08;1;0;12;2008-09-08;0;1;0;0;44;;0;AB;2;1;0;0;0;1;2008-09-10;2008-09-09;855;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
10137;2008-10-19;0;0;12;2008-10-19;0;1;2;0;38;;0;;4;2;0;0;0;0;2008-11-03;2008-12-05;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
49535;2008-08-12;0;0;4;2008-08-12;0;1;2;0;96;;0;;3;4;0;0;0;0;2008-08-14;2008-08-13;1988;0;0;4;0;4;0;0;0;0;0;0;0;0;0;1
11322;2008-07-22;0;0;11;2008-07-22;1;1;0;0;66;;0;BR;3;2;0;0;0;0;2008-07-24;2008-07-23;751;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
3324;2008-06-05;0;0;11;2008-06-05;0;1;0;0;04;;0;;4;1;0;0;0;0;2008-06-09;2008-06-06;834;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
52208;2008-06-04;1;0;1;2008-06-04;0;1;3;0;45;;0;;5;6;0;0;0;1;2008-06-18;2008-06-12;960;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0
48308;2008-07-13;2;0;9;2008-07-13;0;1;3;0;24;;0;;1;1;0;0;0;0;2008-07-15;0000-00-00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
23095;2008-09-17;0;0;12;2008-09-17;0;2;1;1;44;;0;;4;5;0;1;0;0;2008-09-30;2008-09-26;1056;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0
30553;2008-11-26;2;0;12;2008-11-26;0;2;0;0;47;;0;;5;1;0;1;0;0;2008-11-27;2008-11-26;954;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
61043;2008-09-02;0;0;12;2008-09-02;0;3;1;1;87;;0;;3;1;0;1;0;0;2008-09-03;2008-09-02;798;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
10447;2008-12-07;1;0;8;2008-12-07;0;1;0;0;23;;0;AB;5;12;0;0;0;0;2008-12-09;2008-12-08;4139;0;0;0;5;5;0;0;0;0;0;0;0;1;1;0
22318;2008-04-17;0;0;8;2008-04-17;0;2;3;0;40;;0;;5;1;0;1;0;0;2008-04-30;2008-05-20;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
20087;2008-05-03;0;0;4;2008-05-03;0;3;1;1;37;;0;;1;1;0;1;0;0;2008-05-06;2008-05-06;614;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
62021;2008-12-22;0;0;2;2008-12-21;0;3;1;1;96;;0;;2;1;0;0;0;0;2008-12-23;2008-12-22;335;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
59812;2008-09-25;1;0;8;2008-09-25;0;1;3;0;19;;1;AX;1;1;0;0;0;0;2008-09-26;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2137;2008-05-18;1;0;12;2008-05-18;0;2;2;0;52;;1;BD;2;3;0;1;0;0;2008-05-20;0000-00-00;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
35602;2008-09-07;1;0;11;2008-09-07;0;3;1;1;12;;0;;5;5;0;1;0;0;2008-09-09;2008-09-08;1566;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
64727;2008-08-31;0;0;4;2008-08-31;0;3;0;0;21;;0;;1;1;0;1;0;1;2008-09-02;2008-09-01;243;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
41387;2008-04-15;1;0;4;2008-04-14;0;3;1;1;64;;0;;4;1;0;1;0;0;2008-04-16;2008-04-16;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
43363;2008-09-15;1;0;9;2008-09-15;0;2;0;0;50;;1;;2;3;0;1;0;0;2008-09-16;2008-09-15;1069;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
65798;2008-06-30;0;0;4;2008-06-30;0;3;1;1;64;;0;;1;1;0;1;0;0;2008-07-01;2008-07-01;354;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
29095;2008-04-06;1;0;12;2008-04-06;0;1;0;0;52;;0;;4;2;0;0;0;0;2008-04-08;2008-04-07;456;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0
28103;2008-12-01;1;0;4;2008-12-01;0;1;0;0;32;;1;AX;1;1;0;0;0;0;2008-12-03;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
61430;2008-11-11;0;0;4;2008-11-11;0;1;2;0;50;;0;;3;1;0;0;0;0;2008-11-12;2008-11-11;383;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
10641;2008-10-06;0;0;11;2008-09-26;0;2;0;0;53;;1;;1;3;0;1;0;0;2008-10-07;2008-10-06;1160;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0
37865;2008-08-20;2;0;12;2008-08-20;0;1;0;0;80;;0;;4;1;0;0;0;0;2008-08-22;2008-08-21;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
25025;2008-05-24;0;0;1;2008-05-24;0;1;2;0;31;;0;;2;1;0;0;0;1;2009-05-27;2008-07-18;143;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
20722;2008-06-12;0;0;12;2008-06-12;0;1;0;0;37;;0;;3;1;0;0;0;1;2008-06-25;2008-07-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
35978;2008-09-16;2;0;12;2008-09-16;0;1;0;0;10;;0;;5;1;0;0;0;0;2008-09-18;2008-09-17;497;0;0;0;6;0;0;0;0;0;0;0;0;0;0;1
43500;2008-08-25;0;0;0;2008-06-17;1;2;1;1;44;;0;;4;1;0;1;0;0;2008-08-27;2008-08-26;375;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10343;2008-07-19;0;0;4;2008-07-19;0;1;2;0;99;;0;AB;1;1;0;0;0;1;2009-07-22;0000-00-00;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
64801;2008-05-12;1;0;8;2008-05-12;0;1;3;0;91;;0;;4;3;0;0;0;0;2008-05-14;2008-05-13;752;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
26266;2008-10-23;1;0;9;2008-10-23;0;1;2;0;91;;0;;4;2;0;0;0;0;2008-10-24;2008-10-24;979;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
1672;2008-06-27;2;0;12;2008-06-27;0;1;0;0;50;;0;;3;1;0;0;0;0;2009-06-30;2008-08-16;628;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
35620;2008-05-26;0;0;4;2008-05-26;0;3;3;0;10;;0;;1;1;0;1;0;0;2008-05-28;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
34624;2008-06-21;0;0;9;2008-06-21;1;1;2;0;54;;0;;3;3;0;0;0;0;2008-07-04;2008-08-30;887;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1
11868;2008-12-18;0;0;9;2008-12-18;0;1;1;1;06;;0;;5;5;0;0;0;0;2009-01-01;2008-12-23;1291;0;0;0;1;1;0;0;0;0;1;0;0;0;2;0
13439;2008-04-29;0;0;2;2008-04-29;1;3;1;1;22;;0;;1;1;0;1;0;0;2008-04-30;2008-04-30;333;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
36906;2008-11-09;0;0;12;2008-11-03;0;3;3;0;50;;0;;2;1;0;1;0;1;2008-11-11;2008-11-11;132;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
3305;2008-04-11;2;0;12;2008-04-11;0;2;0;0;52;;0;;3;1;0;1;0;0;2008-04-15;2008-04-12;735;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
10050;2008-11-05;1;0;8;2008-11-05;0;3;0;0;23;;0;;4;2;0;1;0;0;2008-11-07;2008-11-11;759;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
25770;2008-09-14;0;0;12;2008-09-14;0;1;0;0;53;;0;;2;1;0;0;0;1;2008-09-16;2008-09-15;522;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
60270;2008-06-15;1;0;12;2008-06-15;0;1;3;0;21;;0;BQ;1;1;0;0;0;0;2008-06-17;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
47489;2008-07-03;0;0;12;2008-07-03;0;3;1;1;14;;0;;5;4;0;1;0;0;2008-07-04;2008-07-03;1465;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0
2456;2008-04-18;0;0;12;2008-04-18;0;1;0;0;48;;0;;5;1;0;0;0;0;2008-05-02;2008-08-06;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
45142;2008-11-04;0;0;9;2008-11-04;0;1;1;1;78;;0;;1;1;0;0;0;0;2008-11-18;2008-11-25;178;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
59278;2008-12-04;1;0;9;2008-12-04;0;1;0;0;42;;0;;4;1;0;0;0;0;2009-12-08;0000-00-00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21507;2008-12-16;0;0;8;2008-12-16;0;1;2;0;93;;0;;4;2;0;0;0;0;2008-12-17;2008-12-16;429;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
8254;2008-12-04;0;0;4;2008-12-04;0;1;3;0;86;;0;;4;1;0;0;0;0;2008-12-08;2008-12-05;457;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
57564;2008-04-06;0;0;4;2008-04-06;0;1;3;0;49;;0;;3;1;0;0;0;0;2008-04-21;2008-04-08;741;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
58265;2008-05-19;1;0;4;2008-05-19;0;1;2;0;50;;0;;3;1;0;0;0;0;2008-05-20;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
38475;2008-08-12;0;0;6;2008-08-12;0;1;0;0;46;55;0;;2;1;0;0;0;1;2008-08-13;2008-08-13;818;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
32696;2008-05-10;1;0;5;2008-05-10;0;3;0;0;29;;0;;4;2;0;1;0;0;2008-05-14;2008-05-13;1762;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1
35378;2008-12-15;0;0;4;2008-12-15;0;1;1;1;68;;0;AV;2;2;0;0;0;0;2008-12-17;2008-12-17;974;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
22787;2008-12-16;0;0;4;2008-12-16;0;1;1;1;93;;0;;1;1;0;0;0;0;2008-12-30;2009-01-09;335;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
18886;2008-12-14;0;0;11;2008-12-14;0;2;0;0;88;;1;;1;1;0;1;0;1;2008-12-16;2008-12-16;358;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
65606;2008-07-25;2;0;2;2008-07-24;0;1;0;0;93;;1;AR;1;1;0;0;0;0;2008-07-28;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2898;2008-12-31;0;0;12;2008-12-31;0;3;3;0;71;;0;;3;1;0;1;0;0;2009-01-01;0000-00-00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
